lot	lon	time
40.53846524	-77.62482472	2012-12-12
38.4617339	-77.49443617	2012-12-16
38.21423185	-81.36014316	2012-12-17
35.16606273	-89.98625789	2012-12-15
37.3620677	-120.5819182	2012-12-12
33.84874794	-84.82347805	2012-12-17
40.65830449	-73.70999799	2012-12-12
39.72351186	-75.34960538	2012-12-17
26.2961071	-97.9892983	2012-12-12
36.85216051	-120.43689804	2012-12-12
42.86959394	-76.99245876	2012-12-18
40.86876336	-74.12346486	2012-12-11
32.58175628	-96.89312249	2012-12-13
36.75101743	-120.38982296	2012-12-12
33.49481677	-112.13015657	2012-12-11
30.46046762	-91.04444107	2012-12-17
33.759348	-78.819416	2012-12-11
41.94572593	-87.65560532	2012-12-13
41.11014983	-73.79564962	2012-12-10
41.59559364	-88.08376492	2012-12-14
32.50775472	-86.97474975	2012-12-15
37.0667447	-97.0422895	2012-12-10
39.48166867	-80.15466486	2012-12-13
47.7186691	-116.97477	2012-12-12
39.10570286	-94.65825308	2012-12-10
44.52075668	-73.26748246	2012-12-14
33.68890955	-117.86490707	2012-12-16
41.78424831	-70.53381225	2012-12-11
40.60624638	-79.74997438	2012-12-13
41.73828034	-85.98755798	2012-12-13
42.20735149	-71.12225831	2012-12-11
42.40200256	-72.50744763	2012-12-13
40.51384717	-78.37804114	2012-12-11
39.762777	-75.7255601	2012-12-11
41.39994786	-81.82623072	2012-12-13
41.20432707	-73.18645167	2012-12-12
40.82373472	-75.62302222	2012-12-12
38.0688449	-85.7000333	2012-12-13
28.63144876	-81.47567083	2012-12-13
40.54704395	-89.64416767	2012-12-12
30.43034589	-97.71899241	2012-12-14
41.40136013	-73.46160382	2012-12-11
37.97416	-122.33771	2012-12-12
32.57601359	-117.03082306	2012-12-17
31.0468413	-83.1467492	2012-12-14
39.53425528	-74.63397559	2012-12-11
30.31894166	-81.41792474	2012-12-10
38.79274327	-90.00416453	2012-12-11
38.8363056	-94.61956423	2012-12-13
39.74681701	-75.56221538	2012-12-11
45.72284304	-122.64271543	2012-12-17
41.66553751	-86.27399514	2012-12-15
34.03367955	-117.92400492	2012-12-17
45.55495906	-94.15079471	2012-12-14
42.44106452	-71.03067736	2012-12-14
41.97405716	-87.80016363	2012-12-15
42.53277207	-76.37895387	2012-12-18
42.45592823	-84.43421354	2012-12-10
37.75742755	-78.330185	2012-12-13
39.78418062	-76.71425551	2012-12-12
39.00893593	-94.7492166	2012-12-13
41.47213632	-74.35948538	2012-12-13
45.14126558	-93.23436267	2012-12-16
42.21747815	-85.6005453	2012-12-14
33.81010069	-84.26868915	2012-12-14
44.51476	-88.1203905	2012-12-14
40.89229	-78.2097526	2012-12-11
27.69817635	-97.37914014	2012-12-14
35.3092119	-80.73153581	2012-12-14
26.5993238	-81.8142241	2012-12-16
34.74519472	-106.77463945	2012-12-10
33.65896943	-117.90474792	2012-12-15
34.7286369	-86.63946678	2012-12-10
39.77112365	-104.99242165	2012-12-13
30.33801852	-87.35492313	2012-12-12
39.92265955	-75.25608005	2012-12-11
29.89624957	-90.06331413	2012-12-12
45.68096986	-122.68126675	2012-12-12
33.99346592	-81.00940007	2012-12-12
40.30813792	-79.76279592	2012-12-11
33.8991156	-118.08526897	2012-12-17
34.11692498	-117.89213178	2012-12-16
42.23737487	-71.27964541	2012-12-13
38.90852822	-94.68798432	2012-12-11
39.53178	-80.34923	2012-12-11
33.54070825	-112.10956855	2012-12-17
39.19421431	-84.39675255	2012-12-14
40.83570552	-72.79086213	2012-12-12
40.12276795	-77.27095582	2012-12-12
44.16497202	-93.99975113	2012-12-13
32.7110817	-117.0690275	2012-12-12
35.16612631	-89.98644443	2012-12-15
42.30585641	-83.76871515	2012-12-12
39.0282892	-90.7569603	2012-12-12
43.001385	-88.2265288	2012-12-10
28.66446503	-81.33025532	2012-12-13
40.10677475	-88.23506985	2012-12-12
38.13334122	-97.4283493	2012-12-17
42.89168422	-78.66968368	2012-12-12
42.3876666	-71.22191185	2012-12-11
25.89432523	-80.16665285	2012-12-11
45.96407025	-94.36100219	2012-12-14
38.43382082	-90.39190946	2012-12-16
38.41940736	-85.16767954	2012-12-12
33.08175982	-96.86450878	2012-12-10
42.91528439	-78.89957339	2012-12-17
39.922717	-75.2561231	2012-12-11
41.37260551	-81.84422903	2012-12-12
40.7393328	-81.3676529	2012-12-12
42.9778622	-88.0750526	2012-12-10
41.33272046	-73.0895377	2012-12-14
42.3731307	-88.1532661	2012-12-18
40.66632104	-74.29142667	2012-12-11
40.71095759	-73.60581893	2012-12-14
37.33775727	-120.49436051	2012-12-17
40.04038238	-81.57439291	2012-12-13
45.61813351	-122.47970185	2012-12-14
42.0578101	-87.7573743	2012-12-12
40.42635452	-79.84383501	2012-12-12
41.37196803	-82.58075549	2012-12-17
42.3731307	-88.1532661	2012-12-17
37.11736211	-93.47008037	2012-12-11
47.28144226	-122.50548064	2012-12-17
43.12074546	-75.28490203	2012-12-15
34.46820526	-86.98827985	2012-12-11
44.6019558	-93.2295152	2012-12-11
40.34098144	-75.63032085	2012-12-11
26.55542079	-81.60481153	2012-12-13
35.53444587	-80.78133051	2012-12-13
40.2732325	-81.7461122	2012-12-14
36.75638254	-76.0102906	2012-12-14
38.57489248	-90.33633409	2012-12-17
28.946365	-81.2475033	2012-12-11
42.38660864	-87.83625071	2012-12-15
41.015348	-92.7973653	2012-12-12
28.54153901	-81.55323146	2012-12-13
37.7384603	-97.2462417	2012-12-10
42.45771525	-95.95210234	2012-12-13
40.52746269	-74.45382292	2012-12-14
46.84294428	-96.82893917	2012-12-11
40.7862108	-74.4069023	2012-12-10
42.82141577	-73.93231983	2012-12-12
28.4359383	-80.9612676	2012-12-12
30.76510424	-81.55331436	2012-12-10
33.6591504	-117.9047228	2012-12-14
40.099885	-88.2194705	2012-12-16
37.8393512	-122.26879446	2012-12-16
25.63921784	-80.38060514	2012-12-13
38.755429	-90.2265132	2012-12-11
40.23658055	-74.35118106	2012-12-11
43.23497069	-77.64701166	2012-12-15
42.3842886	-83.1351721	2012-12-12
33.83843229	-117.56786931	2012-12-11
42.64756821	-83.36512987	2012-12-17
31.09278171	-97.92326848	2012-12-12
25.79249	-80.1928	2012-12-14
39.64937997	-77.74264159	2012-12-10
41.08650571	-80.66852807	2012-12-17
18.4096801	-66.10733206	2012-12-14
36.75089996	-120.38993697	2012-12-12
40.69391903	-73.91255105	2012-12-10
61.17858488	-149.87456312	2012-12-15
40.74735307	-73.86234711	2012-12-15
40.7297013	-74.2355498	2012-12-12
37.70040166	-97.3016163	2012-12-12
27.8370903	-82.31644166	2012-12-12
40.7485497	-73.8876191	2012-12-15
38.6443652	-76.908489	2012-12-17
35.1649534	-89.9839502	2012-12-12
40.1477494	-74.2405262	2012-12-11
42.59469062	-83.49214213	2012-12-12
46.61032114	-122.90747817	2012-12-12
41.2987102	-84.3743921	2012-12-14
41.3715955	-81.97823426	2012-12-12
40.10169646	-82.43716442	2012-12-11
31.93683949	-106.40810534	2012-12-12
36.14696401	-95.84030083	2012-12-12
42.323386	-71.1206932	2012-12-15
39.98733222	-83.0009359	2012-12-13
43.39850974	-88.18970354	2012-12-14
41.26314645	-74.21264831	2012-12-11
41.70756828	-88.21300624	2012-12-13
44.7182366	-93.2941264	2012-12-11
39.21223831	-84.47428894	2012-12-13
36.85221453	-120.43692151	2012-12-12
40.7151623	-73.49397557	2012-12-13
37.77714177	-122.22462118	2012-12-11
39.64338633	-75.71808213	2012-12-11
40.37778533	-74.30183589	2012-12-12
40.62077	-73.92399	2012-12-11
47.00186259	-122.76067726	2012-12-17
28.83984726	-96.96558097	2012-12-13
34.17514881	-97.1266839	2012-12-17
42.67033827	-71.36691014	2012-12-12
41.44266736	-81.74529511	2012-12-17
38.55594774	-121.41178469	2012-12-14
40.64116271	-74.27584971	2012-12-11
41.461822	-72.85639	2012-12-16
46.46975465	-122.86487371	2012-12-13
32.97053954	-117.1341039	2012-12-11
38.36353594	-77.40522203	2012-12-17
39.38756288	-74.40466004	2012-12-11
32.48276867	-84.56186842	2012-12-12
39.70932167	-75.11400217	2012-12-11
32.63997428	-85.44009291	2012-12-17
41.30416597	-96.11543857	2012-12-11
33.5448178	-85.0388107	2012-12-18
42.2994519	-84.4075474	2012-12-11
39.44893625	-83.83976566	2012-12-12
41.764987	-72.5368441	2012-12-15
39.74891341	-74.97289552	2012-12-10
37.8299479	-85.4626335	2012-12-17
41.44406011	-73.56031096	2012-12-11
36.35245434	-94.19189122	2012-12-13
41.09245724	-80.73832959	2012-12-12
30.3097895	-81.50705514	2012-12-12
41.13533893	-80.7572374	2012-12-12
37.03239728	-93.33063124	2012-12-11
42.82596269	-83.75754422	2012-12-18
39.91690337	-75.18257121	2012-12-16
26.68905375	-80.13423053	2012-12-17
41.79678083	-87.65472984	2012-12-12
27.17169912	-80.23349762	2012-12-17
38.8127402	-77.1056145	2012-12-17
42.28134538	-73.31181988	2012-12-14
26.5992492	-81.8141288	2012-12-12
26.102122	-98.23310857	2012-12-12
39.92266365	-75.2560861	2012-12-18
30.11065841	-94.17001968	2012-12-12
26.6990962	-80.21398757	2012-12-12
32.68778555	-117.10081366	2012-12-15
36.73402044	-119.69001758	2012-12-10
39.41021756	-87.40570284	2012-12-17
34.0262895	-118.3087373	2012-12-17
38.19334485	-84.57077606	2012-12-16
42.45523873	-96.34058805	2012-12-12
41.73325124	-74.11669964	2012-12-17
42.2335112	-71.06909774	2012-12-11
46.61032114	-122.90747817	2012-12-12
40.83519067	-74.14650956	2012-12-11
38.23238731	-85.57580855	2012-12-14
31.3145137	-92.4499708	2012-12-11
39.08017984	-84.51209961	2012-12-14
39.61424714	-84.22350943	2012-12-11
39.26331663	-86.74570723	2012-12-12
42.21710312	-71.72615248	2012-12-12
42.6542252	-83.30398732	2012-12-14
35.06029146	-80.4488091	2012-12-11
35.87575106	-80.10374618	2012-12-13
32.30094404	-80.97649518	2012-12-12
41.17724065	-81.50833603	2012-12-13
42.52933615	-70.92949785	2012-12-14
39.47490613	-74.71035325	2012-12-11
32.85589648	-80.08389407	2012-12-12
38.68033382	-90.28993909	2012-12-15
35.38409481	-118.97975178	2012-12-16
29.73378281	-95.40680741	2012-12-15
35.38406271	-118.97972857	2012-12-13
41.3868828	-82.0759672	2012-12-17
39.65203309	-119.8810259	2012-12-15
42.20966497	-71.92468801	2012-12-12
32.16580349	-81.93511005	2012-12-12
39.39500167	-76.61746382	2012-12-11
35.38410709	-118.97978095	2012-12-13
33.65893667	-117.90486142	2012-12-15
41.61059645	-94.02820998	2012-12-13
39.74683351	-75.5622454	2012-12-10
41.14482461	-87.08402708	2012-12-17
43.03688527	-77.09117082	2012-12-11
41.77126944	-81.05890453	2012-12-15
33.6715531	-84.7230606	2012-12-17
36.16484319	-86.67250916	2012-12-18
40.09397358	-83.12565857	2012-12-17
42.90556869	-83.76325601	2012-12-16
46.37247906	-120.34096045	2012-12-17
42.47307115	-73.81390586	2012-12-18
43.74055771	-70.27144072	2012-12-12
40.48458002	-87.09291726	2012-12-11
39.9751355	-75.1488333	2012-12-13
35.4184443	-87.3030563	2012-12-12
38.5222481	-75.22872895	2012-12-11
29.41024119	-95.381072	2012-12-13
38.51383388	-78.93779218	2012-12-17
40.16983279	-80.26379929	2012-12-14
40.191635	-74.6829998	2012-12-18
42.04641706	-87.92949951	2012-12-16
29.86920018	-94.34565198	2012-12-12
40.02529428	-75.08394616	2012-12-12
41.77049261	-73.89774249	2012-12-17
38.07965012	-85.67630941	2012-12-11
41.37826306	-81.79118	2012-12-13
39.94643965	-75.0707532	2012-12-13
29.49527286	-98.66878646	2012-12-12
39.01102654	-94.84575793	2012-12-11
39.0608272	-108.52765499	2012-12-13
34.10088424	-117.88705722	2012-12-16
44.90399756	-68.66237934	2012-12-11
40.1807054	-74.8254975	2012-12-13
33.63424906	-85.75269244	2012-12-12
40.69391903	-73.91255105	2012-12-10
35.9862752	-97.0454101	2012-12-10
40.75867959	-83.82835382	2012-12-17
43.07271372	-75.27609401	2012-12-11
34.61538194	-82.39624593	2012-12-10
38.6764613	-76.0560298	2012-12-16
40.4593718	-79.77897249	2012-12-11
41.85424405	-71.43407207	2012-12-10
40.05293296	-84.18224969	2012-12-17
46.23969077	-119.06966572	2012-12-16
34.76529002	-84.98807555	2012-12-14
37.7141057	-89.2127041	2012-12-11
32.34201584	-86.25571206	2012-12-13
40.06612115	-75.17977625	2012-12-11
42.84989427	-78.53503101	2012-12-10
46.47850519	-84.34330744	2012-12-10
34.30545662	-79.22258601	2012-12-15
40.34204284	-76.82221935	2012-12-12
36.4342998	-83.5766456	2012-12-17
33.6085808	-112.1748587	2012-12-16
40.34441272	-79.874572	2012-12-14
40.92880678	-73.8077698	2012-12-11
37.4801171	-77.3882182	2012-12-12
39.57606756	-84.33779182	2012-12-14
34.2509061	-83.73983995	2012-12-12
32.95783862	-84.97306365	2012-12-12
40.86220529	-74.40557095	2012-12-14
29.99029622	-90.21495169	2012-12-10
42.59700459	-83.50696256	2012-12-12
32.16580349	-81.93511005	2012-12-12
36.19156319	-94.51287615	2012-12-17
36.3002994	-95.17951635	2012-12-11
35.65743253	-78.57645919	2012-12-12
40.12545878	-79.46899965	2012-12-10
40.7968038	-81.5269061	2012-12-12
45.24454131	-93.32542939	2012-12-12
40.72778391	-73.9775337	2012-12-14
33.7800113	-117.8610148	2012-12-10
40.3694244	-80.24112996	2012-12-17
40.05740201	-82.91438385	2012-12-12
45.13904035	-93.34054649	2012-12-17
29.65130411	-82.42200093	2012-12-12
42.64125747	-71.33491717	2012-12-14
38.44319073	-77.39800379	2012-12-17
42.3420458	-83.1647357	2012-12-14
33.50530022	-82.13713213	2012-12-13
47.2290243	-122.3969428	2012-12-12
35.95648436	-78.48761683	2012-12-14
43.10617715	-77.72587256	2012-12-10
41.5482712	-87.68686906	2012-12-12
32.88369443	-97.29922882	2012-12-12
26.5993257	-81.8142242	2012-12-16
40.19530795	-87.62953098	2012-12-16
41.8774497	-87.6741751	2012-12-13
42.005407	-87.8873772	2012-12-16
44.07209132	-123.04135778	2012-12-15
45.50518911	-122.86955521	2012-12-14
34.16240968	-118.37266527	2012-12-13
38.70341854	-90.29150095	2012-12-14
39.78877574	-75.12382583	2012-12-14
33.759348	-78.819416	2012-12-11
45.0002894	-91.7238646	2012-12-14
35.68055183	-95.35923776	2012-12-14
42.05824326	-76.79407443	2012-12-16
32.54541014	-92.18828042	2012-12-10
41.2839209	-88.1306288	2012-12-18
40.8866127	-74.21549606	2012-12-11
42.77081081	-87.83681947	2012-12-12
42.37887167	-83.00018147	2012-12-13
34.1436681	-79.7395544	2012-12-17
30.8794689	-83.2637428	2012-12-12
33.021794	-96.766505	2012-12-13
42.4636092	-84.1617291	2012-12-11
41.21612899	-73.01521098	2012-12-15
41.73289206	-87.64310279	2012-12-10
29.69715728	-98.07324579	2012-12-15
40.47493089	-75.57311456	2012-12-13
35.4064658	-80.8633202	2012-12-12
41.30178977	-74.20572191	2012-12-11
41.07911254	-85.12152599	2012-12-12
40.7566119	-82.55893671	2012-12-12
26.00774455	-80.27983006	2012-12-12
39.39299989	-87.45221324	2012-12-12
40.776104	-74.1741324	2012-12-14
40.59250454	-73.65112504	2012-12-16
40.25929153	-74.26652566	2012-12-17
41.45955843	-73.52874089	2012-12-11
28.19668849	-82.70834682	2012-12-14
43.02861929	-74.99144775	2012-12-12
30.69430603	-92.26150533	2012-12-17
41.6275553	-88.16987749	2012-12-12
40.7927613	-81.5037457	2012-12-10
38.5202976	-121.4653427	2012-12-15
33.928025	-117.9373529	2012-12-15
40.65738504	-73.64581358	2012-12-13
40.85742863	-73.98674011	2012-12-11
41.67114	-81.32275	2012-12-11
38.08427748	-85.66196328	2012-12-10
28.62239332	-81.30083619	2012-12-14
25.68836297	-80.36677343	2012-12-16
40.69292751	-73.92028814	2012-12-10
35.05774942	-80.99313715	2012-12-12
41.13102751	-81.4904482	2012-12-16
39.1177671	-84.3042968	2012-12-14
40.49648351	-79.94401738	2012-12-10
38.80695833	-77.13900433	2012-12-11
47.5444399	-122.5489869	2012-12-14
30.83915488	-83.32765943	2012-12-14
42.02080964	-93.64264982	2012-12-11
41.48790319	-81.79826399	2012-12-14
40.5644562	-80.0520923	2012-12-11
41.5669435	-87.305652	2012-12-14
37.75635185	-84.29038299	2012-12-12
35.0630619	-89.860963	2012-12-13
25.54157125	-80.36788459	2012-12-10
42.04920655	-92.93381825	2012-12-14
44.9417221	-122.9881377	2012-12-17
40.76871893	-73.98804758	2012-12-14
45.51218529	-122.54734609	2012-12-17
41.74902763	-72.88507562	2012-12-14
32.15917136	-81.90328613	2012-12-13
39.93731667	-75.55315821	2012-12-11
42.73348086	-84.5548202	2012-12-11
43.67249966	-70.29291451	2012-12-11
39.42330847	-75.15943257	2012-12-16
40.2696272	-75.0826878	2012-12-11
31.56470162	-84.20377968	2012-12-14
39.19770694	-84.35396259	2012-12-10
41.49401431	-84.62258576	2012-12-15
33.07774853	-117.23271003	2012-12-17
32.3613962	-84.9324525	2012-12-16
28.63622338	-81.3457776	2012-12-11
41.21666945	-73.21137436	2012-12-15
33.6590368	-117.9047611	2012-12-15
35.04582889	-80.97495068	2012-12-11
41.4880878	-87.03158947	2012-12-14
42.05261603	-88.1071107	2012-12-11
42.53546692	-82.97636144	2012-12-13
39.16409667	-84.62448725	2012-12-10
38.5743241	-121.50619457	2012-12-13
40.3245191	-79.8667458	2012-12-11
31.87794242	-102.3872553	2012-12-16
34.03587625	-84.09783846	2012-12-13
41.86112595	-71.39731544	2012-12-16
40.612068	-74.42249572	2012-12-10
33.2070354	-79.9950827	2012-12-17
36.111678	-79.8190342	2012-12-16
47.06820742	-122.33215216	2012-12-12
41.50934546	-81.58109228	2012-12-14
30.16879424	-97.74890679	2012-12-17
39.81177202	-84.95846975	2012-12-14
34.18552947	-82.2302817	2012-12-10
47.07941204	-122.3246841	2012-12-17
39.7367528	-75.0471485	2012-12-17
43.6400965	-116.2949522	2012-12-13
41.37674768	-82.29917885	2012-12-13
40.40003501	-74.26903078	2012-12-12
39.71314971	-83.27309553	2012-12-17
35.41425403	-81.01138341	2012-12-16
41.67873991	-72.77829522	2012-12-17
41.24253268	-96.0813259	2012-12-11
40.4315426	-81.19738	2012-12-13
38.34691796	-75.60696539	2012-12-11
26.5992538	-81.8141008	2012-12-12
42.04823049	-86.1807103	2012-12-12
41.83342318	-71.34601817	2012-12-14
45.09854838	-93.74779986	2012-12-16
38.7591054	-93.7348458	2012-12-13
41.45537289	-88.26237098	2012-12-15
32.39356244	-106.78658693	2012-12-12
28.36940297	-81.54124651	2012-12-12
42.48148666	-71.13906252	2012-12-12
42.0570315	-87.75760705	2012-12-12
40.14532982	-74.92762303	2012-12-11
40.74189398	-74.24971987	2012-12-11
34.12785963	-117.55888542	2012-12-16
33.78674304	-78.98688923	2012-12-14
36.20366708	-119.09160099	2012-12-17
32.85467055	-85.26278615	2012-12-17
44.82477799	-93.59014289	2012-12-11
39.64595772	-84.36535754	2012-12-14
41.53894207	-93.64053589	2012-12-11
21.3241014	-157.8761648	2012-12-14
41.2431454	-82.1169429	2012-12-11
37.89633036	-84.5917654	2012-12-12
38.7153398	-76.9935671	2012-12-11
37.68073796	-77.06040245	2012-12-16
29.99570445	-81.46773148	2012-12-17
35.27833803	-93.10739786	2012-12-11
29.43668487	-98.71531934	2012-12-14
40.87502141	-74.73365586	2012-12-16
41.23477658	-80.51119066	2012-12-17
29.6531219	-97.9691498	2012-12-11
40.87844573	-74.13512328	2012-12-12
39.757401	-76.975565	2012-12-17
41.76090295	-81.17927905	2012-12-11
43.0197354	-77.75414047	2012-12-18
36.88050383	-76.41330678	2012-12-17
61.1843417	-149.92835529	2012-12-10
30.49446199	-88.25156632	2012-12-14
42.49786737	-92.31955456	2012-12-16
41.16858303	-81.35514586	2012-12-17
40.91600711	-81.1057333	2012-12-12
41.27196236	-84.35547352	2012-12-13
42.72245446	-71.16768909	2012-12-12
35.3443494	-80.6285469	2012-12-12
33.2738611	-117.295399	2012-12-15
34.14001216	-84.82035236	2012-12-14
40.6383428	-75.32227329	2012-12-11
41.28437361	-73.18422494	2012-12-14
41.93773768	-87.96945336	2012-12-13
33.03694758	-96.86051098	2012-12-12
41.41603575	-73.29812285	2012-12-16
43.58455866	-84.77948045	2012-12-12
42.4585308	-92.3413585	2012-12-12
40.43675423	-79.92406845	2012-12-17
40.6162284	-75.38986569	2012-12-14
32.70010285	-85.25252071	2012-12-15
36.43077832	-121.32961084	2012-12-12
40.60367339	-74.01246659	2012-12-13
32.8662173	-83.6942345	2012-12-17
40.91573625	-74.06087405	2012-12-14
41.66854549	-72.43020577	2012-12-17
38.20836829	-81.46559422	2012-12-17
42.74464083	-83.0538057	2012-12-12
36.772199	-76.2278301	2012-12-17
36.49431428	-87.39732987	2012-12-13
34.48477173	-87.29085159	2012-12-11
43.21195207	-77.94948301	2012-12-11
41.30055172	-73.25274407	2012-12-17
41.30311618	-72.84870121	2012-12-15
36.07432659	-90.95187334	2012-12-10
39.70927906	-94.82694601	2012-12-12
39.96190262	-75.3437694	2012-12-11
37.24226016	-77.4257824	2012-12-17
40.18839793	-74.25455014	2012-12-12
40.3545308	-83.7551103	2012-12-18
43.64220657	-70.39819741	2012-12-10
42.1066156	-70.96962713	2012-12-11
35.26966717	-106.69806951	2012-12-13
41.34696328	-72.97734646	2012-12-14
33.63844585	-86.18099768	2012-12-11
39.1396131	-94.9393934	2012-12-12
34.7842121	-77.4262355	2012-12-11
27.5073402	-99.52027765	2012-12-12
33.8245236	-118.2195894	2012-12-10
38.755429	-90.2265132	2012-12-11
40.2702814	-111.68101582	2012-12-14
41.05189915	-81.46199148	2012-12-10
40.73664067	-73.88178479	2012-12-13
46.47476184	-122.86567176	2012-12-14
39.82617228	-75.2374991	2012-12-11
28.04841815	-82.50088415	2012-12-10
39.80800919	-89.68484706	2012-12-17
34.09836384	-84.4602981	2012-12-11
33.8137437	-79.0342731	2012-12-12
28.6549421	-81.13186673	2012-12-14
39.24460403	-81.58510281	2012-12-13
34.70382295	-77.03118504	2012-12-13
29.58418931	-98.37759129	2012-12-12
34.10179225	-117.76818875	2012-12-13
42.35252763	-71.06655433	2012-12-17
47.287611	-122.6228099	2012-12-17
36.74730809	-119.71226853	2012-12-12
42.0257484	-87.7238124	2012-12-13
29.71271101	-81.508007	2012-12-12
39.87073052	-75.09430812	2012-12-17
29.58249456	-95.62965203	2012-12-18
25.93425386	-97.52256841	2012-12-15
41.2994091	-73.2223304	2012-12-10
42.88339895	-85.53149163	2012-12-12
42.41186507	-76.5020073	2012-12-11
40.09510418	-75.39325301	2012-12-17
39.17453	-84.45964	2012-12-12
38.755429	-90.2265132	2012-12-11
42.37796033	-71.023636	2012-12-11
40.70956434	-74.01096332	2012-12-17
39.99460218	-74.17270638	2012-12-10
29.0447732	-82.2411114	2012-12-12
33.00842356	-85.12771435	2012-12-11
39.45178356	-76.78011579	2012-12-12
47.69387535	-122.72846948	2012-12-14
26.5992692	-81.8141063	2012-12-12
38.8928283	-94.50070507	2012-12-11
40.6214864	-111.9427944	2012-12-11
40.39778307	-75.20719771	2012-12-11
47.21317641	-122.53156733	2012-12-15
35.31382299	-81.52749717	2012-12-14
41.22522629	-75.89248363	2012-12-12
32.56981566	-84.95866197	2012-12-16
30.22935487	-93.36186552	2012-12-11
41.43955979	-75.65440703	2012-12-15
41.5763961	-88.0081457	2012-12-14
40.2815865	-76.8515084	2012-12-12
44.82498681	-93.58983883	2012-12-11
46.46968429	-122.86479416	2012-12-11
41.48810756	-87.03161473	2012-12-15
38.5983106	-90.27337632	2012-12-12
40.21496669	-74.58222362	2012-12-11
34.8822545	-117.0133773	2012-12-12
40.72785525	-81.91593842	2012-12-16
32.22258009	-110.96829524	2012-12-11
36.7333033	-108.1839098	2012-12-16
41.40636837	-85.46336754	2012-12-10
41.16498813	-81.35301526	2012-12-13
40.80156961	-74.01303268	2012-12-12
43.49630593	-70.5931231	2012-12-10
42.0014868	-91.7553745	2012-12-14
38.26692091	-84.50991964	2012-12-13
35.13568476	-80.88709687	2012-12-16
34.1562534	-85.6850671	2012-12-18
35.67753259	-79.33881671	2012-12-13
42.3417563	-71.08613745	2012-12-14
39.51185377	-75.03609822	2012-12-10
34.10392939	-118.30293769	2012-12-12
43.61889366	-116.20465951	2012-12-11
39.9628666	-76.7360803	2012-12-18
40.77995059	-74.13365612	2012-12-14
40.5616418	-74.32290712	2012-12-11
29.4824154	-98.6149106	2012-12-12
35.45438394	-81.025277	2012-12-11
34.515815	-77.4499735	2012-12-17
44.9811951	-92.9853802	2012-12-17
40.4334964	-74.13409028	2012-12-12
32.79822274	-79.99597418	2012-12-17
47.24811052	-122.30920869	2012-12-15
39.22400949	-84.24329423	2012-12-10
36.55757739	-87.27543069	2012-12-10
30.13599928	-85.59931836	2012-12-12
42.20960773	-88.28283898	2012-12-17
33.6249327	-112.139327	2012-12-16
37.21806294	-121.84405983	2012-12-13
42.00524039	-87.88722609	2012-12-16
40.74609595	-73.43232438	2012-12-11
42.33927814	-71.08730222	2012-12-14
46.46972992	-122.86481654	2012-12-14
40.00627705	-105.26597771	2012-12-14
33.3080352	-111.81706775	2012-12-16
39.20631772	-84.40515876	2012-12-12
39.92014855	-75.17925048	2012-12-15
39.0472281	-94.63799207	2012-12-13
35.90343129	-80.52362929	2012-12-16
37.43403522	-79.2656093	2012-12-14
36.77488016	-90.43111372	2012-12-14
38.755429	-90.2265132	2012-12-11
34.14335886	-117.28217139	2012-12-14
40.13293112	-74.03060253	2012-12-10
47.28897685	-122.29879257	2012-12-17
35.05996308	-97.9828714	2012-12-17
41.24868917	-87.89644447	2012-12-12
46.97900665	-123.82721057	2012-12-14
30.46435832	-87.29736327	2012-12-10
41.08920167	-75.07065229	2012-12-17
41.6128025	-81.2368842	2012-12-12
43.5914935	-70.3371262	2012-12-12
28.79647352	-81.62939765	2012-12-15
39.95270957	-75.59780497	2012-12-14
40.67357123	-73.3752189	2012-12-15
38.04374931	-121.34342473	2012-12-17
39.65318632	-79.957006	2012-12-11
40.69496131	-73.90468496	2012-12-10
36.33356047	-86.617315	2012-12-17
40.0515573	-82.46510206	2012-12-16
41.6784852	-72.7121555	2012-12-10
41.57555401	-88.14597666	2012-12-12
43.18377896	-77.731668	2012-12-17
40.94426324	-73.81623454	2012-12-14
45.47026602	-122.5059538	2012-12-17
39.05737749	-77.45436012	2012-12-13
30.28957	-97.725845	2012-12-11
41.82061529	-87.88650102	2012-12-12
33.97253741	-118.19910556	2012-12-17
41.40145568	-73.461649	2012-12-11
40.24733866	-74.05820862	2012-12-10
39.15060742	-94.75888294	2012-12-17
40.11983419	-82.12090096	2012-12-18
40.40132046	-74.36002037	2012-12-13
42.06711649	-75.66127119	2012-12-12
40.72695232	-82.52449052	2012-12-12
34.6995436	-82.2664812	2012-12-17
40.750713	-73.969521	2012-12-17
40.0324446	-83.1561926	2012-12-11
30.24795771	-93.30842435	2012-12-12
39.08914249	-84.56902583	2012-12-13
33.64443841	-117.13472436	2012-12-12
39.59344938	-76.99029077	2012-12-11
36.61220075	-119.501309	2012-12-11
46.83220072	-96.76378607	2012-12-14
40.61641431	-75.3900421	2012-12-13
30.43104993	-86.66876547	2012-12-14
36.77180885	-119.87336772	2012-12-12
42.92801414	-78.85493087	2012-12-11
36.10844834	-80.19175477	2012-12-12
40.70450115	-96.39600509	2012-12-17
39.90199836	-79.70584081	2012-12-10
37.06073961	-88.67346241	2012-12-11
42.14386746	-76.81348055	2012-12-17
42.46451464	-71.06523477	2012-12-11
40.76258305	-73.46530382	2012-12-12
36.41040038	-79.97763424	2012-12-13
42.33064723	-83.50898302	2012-12-12
45.06884197	-93.2315388	2012-12-16
37.96995427	-121.3184233	2012-12-13
36.6267378	-79.9663027	2012-12-18
